"Points:0","Points:1","Points:2"
76116,54617,31984
71136,93764,50276
70934,93686,50457
95546,74548,54483
75951,54903,32281
75801,55064,32503
95297,74546,54330
71248,65724,43754
71047,65358,43866
71294,65353,43530
75993,55666,32292
75842,55883,32538
57133,80424,11940
76017,56010,32261
75713,56069,32744
76006,56389,32265
75869,56200,32503
75724,56408,32741
76004,56737,32248
75878,56571,32482
75736,56745,32728
75582,56572,32970
75580,56913,32992
76002,57090,32239
75873,56889,32484
75738,57085,32731
75595,57221,32988
75462,56722,33160
75986,57414,32266
75874,57246,32483
75750,57405,32724
75626,57572,32968
75989,57746,32270
75857,57581,32528
75751,57704,32745
75677,57909,32919
76004,58135,32279
75913,58279,32505
75857,57948,32563
75761,58281,32829
76027,58481,32302
75902,58489,32585
76108,58828,32229
75968,58743,32522
75825,58649,32807
75748,58864,33062
75686,59077,33293
76072,59113,32441
75908,58993,32767
75765,59321,33258
75838,59199,33032
75903,59523,33076
76010,59389,32743
75648,59346,33524
75795,59601,33370
75698,59669,33628
75934,59775,33183
75847,59933,33503
75645,59868,33890
76026,60388,33488
75814,60162,33764
75702,60196,34035
76054,60700,33716
75936,60773,34043
75876,60455,33883
75993,61073,34209
75823,60817,34325
76039,61339,34368
75921,61380,34653
75841,61086,34541
75763,61265,34869
75885,61783,35114
75778,61512,35072
75920,61562,34831
75823,62414,35785
75715,62060,35690
75925,62230,35441
75993,62983,35936
75807,62882,36180
75920,62702,35843
75538,62353,36241
75965,63207,36147
75808,63546,36619
75986,63542,36342
76005,51962,23861
76188,52178,24391
76391,52482,24169
76199,52189,24748
76372,52427,24563
76405,52473,24943
76054,52006,24929
69318,46105,8842.8
69331,46026,8955.7
76325,52404,26031
76293,52340,25652
76182,52249,26304
76069,52146,26612
70936,93218,51003
71145,93325,50777
70833,93424,50809
95261,74513,52188
95328,74355,52523
95323,74271,53594
76521,52652,24715
95298,74238,53262
71010,93024,51201
76366,52476,26303
76323,52448,26594
76173,52301,26927
76400,52593,26978
76213,52399,27285
76450,52731,27363
76299,52599,27759
76524,52941,27732
76211,52640,28541
76231,52601,28240
76271,52803,28830
71119,92659,51591
71152,92488,51784
71060,92835,51406
76441,52894,28078
76534,53137,28318
76356,52856,28474
76473,53117,28640
76441,53164,28999
76416,53219,29401
76274,52908,29248
76257,52969,29612
76126,52709,29439
76215,52997,30009
76258,53312,30704
70823,92939,51401
76412,53323,29793
76456,53535,30100
76339,53264,30140
76506,53778,30334
76363,53426,30453
76320,53506,30813
76352,53724,31007
95318,74256,52920
76463,54047,30947
76437,53726,30670
76360,53947,31193
76272,54027,31480
70887,92767,51581
76385,54416,31414
76401,54157,31237
76202,54300,31745
76424,54769,31428
76305,54926,31714
76302,54611,31656
76141,55095,32023
76432,55118,31470
76306,55291,31744
76151,55464,32029
76446,55490,31454
76313,55653,31729
75983,55252,32280
76164,55850,32007
76436,55831,31456
76297,56009,31744
76287,56401,31726
76426,56184,31444
76147,56204,32022
76417,56585,31413
76262,56724,31741
76135,56568,32013
76352,56925,31522
76368,57203,31459
76244,57053,31749
76123,56902,32010
76241,57412,31730
76123,57251,31993
76113,57587,32004
76464,57393,31204
76474,57747,31160
76363,57561,31445
76238,57767,31731
76114,57920,32013
76461,58091,31210
76359,57886,31452
76248,58115,31731
76141,58309,32006
76480,58388,31203
76374,58275,31456
76286,58474,31706
76181,58619,31990
76428,58943,31503
76321,58774,31710
76426,58635,31404
71383,92353,51834
76236,58895,31956
76216,59150,32117
76442,59586,31807
76305,59408,32042
76383,59191,31729
76189,59415,32330
76046,59760,32912
76371,60138,32436
76404,60436,32630
76212,60103,32800
76259,60478,33032
76060,60086,33145
76432,60680,32803
76414,60877,33053
76238,60783,33381
76228,61010,33631
76117,61039,33908
76180,61341,34072
76376,61612,33913
76218,61625,34270
76079,61612,34551
76128,62416,35220
76190,62223,34922
76356,62560,34908
76052,62606,35530
76373,63528,35713
76162,63228,35837
76334,63208,35524
76197,63539,36010
76549,52741,24167
76538,52696,24415
76591,52759,24938
76515,52636,25199
76536,52674,25538
76442,52550,25837
94869,82801,54815
94742,82636,55091
76484,52622,26104
76508,52680,26413
76543,52766,26693
76667,52938,24298
76782,53197,24128
76646,52869,24619
76798,53170,24518
76750,53044,24883
76685,52917,25248
76710,52960,25647
76601,52786,25884
76738,53020,25990
76622,52841,26209
76752,53071,26312
76640,52894,26462
76732,53086,26686
76602,52906,27005
68097,62872,10780
67999,63199,10832
94946,82893,54568
76656,53078,27357
76690,53246,27668
76604,53178,28006
76892,53505,23934
76776,53248,27084
76797,53382,27374
76716,53408,27925
76833,53620,27692
76655,53377,28214
76584,53419,28770
76579,53552,29169
76512,53493,29536
76763,53917,28593
76696,53619,28493
76802,53908,28335
76684,53757,28858
76765,54079,28856
76701,53960,29162
76622,53811,29488
76542,53675,29799
76636,53998,29821
76556,53816,30054
76602,54053,30196
76544,54035,30553
76712,54160,29473
76723,54375,29759
76675,54282,30020
76651,54377,30346
76492,54379,31085
76571,54345,30755
76770,54665,29735
76725,54565,30010
76715,54785,30306
76651,54689,30630
76576,54642,30929
76491,54635,31206
76539,54942,31155
76804,55187,29881
76759,55132,30199
76767,54879,29976
76700,55060,30547
76625,54908,30844
76781,55404,30135
76742,55322,30372
76694,55398,30639
76631,55192,30884
76547,55294,31179
76797,55734,30072
76747,55608,30376
76685,55741,30688
76626,55503,30925
76543,55632,31195
76613,55814,30963
76752,55988,30350
76653,56174,30779
76543,55971,31166
76743,56406,30368
76666,56641,30665
76559,56603,31030
76525,56316,31169
76802,56609,30071
76799,56910,30088
76741,56807,30346
76671,56994,30605
76595,56887,30879
76570,57199,30918
76479,56957,31207
76834,57150,29936
76759,57182,30254
76672,57369,30574
76749,57573,30292
76662,57737,30596
76570,57536,30892
76812,57894,30085
76738,57909,30350
76679,58081,30564
76579,57959,30868
76542,58248,31008
76781,58486,30307
76711,58341,30502
76775,58183,30259
76627,58292,30758
76584,58489,30927
76525,58630,31134
76806,58858,30346
76689,58598,30632
76605,58793,30949
76722,58977,30660
76520,58895,31232
76751,59282,30721
76640,59166,30999
76528,59185,31338
76719,59485,30939
76870,59625,30570
76620,59416,31197
76540,59481,31468
76673,59675,31206
76744,60018,31259
76597,59802,31528
76692,60196,31578
76541,59983,31835
76626,60328,31903
76493,60138,32106
76540,60447,32270
76705,60635,31985
76694,60833,32238
76546,60725,32544
76528,60903,32784
76577,61173,32944
76911,62357,33405
76857,62099,33245
76559,61879,33761
76429,62003,34195
76760,62531,33981
76748,62730,34224
76558,62620,34542
76588,62394,34241
42072,79767,56918
42238,79694,57214
42135,79975,57091
76736,62969,34504
76767,63316,34786
76550,63524,35401
76913,53459,24314
76952,53499,24622
76867,53284,24843
76856,53243,25106
76984,53534,24952
76858,53239,25451
76980,53501,25318
76867,53257,25793
76965,53461,25646
76887,53316,26123
76966,53470,25907
77009,53597,26198
76893,53365,26438
77012,53675,26589
76888,53429,26821
76895,53545,27141
76905,53677,27390
77029,53725,24456
77110,54009,24290
77068,53776,24750
77117,53951,24573
77105,53824,25131
77168,54043,24875
77079,53735,25531
77170,53989,25416
77061,53694,25853
77170,53989,25713
77143,53941,26065
77116,53925,26421
76988,53719,26930
77095,53993,26793
77006,53882,27169
76948,53937,27583
76885,53945,27921
76767,53627,28082
77167,54242,24191
77200,54240,24521
77221,54165,25182
77267,54371,24930
77179,54189,26546
77187,54370,26812
77142,54449,27181
77102,54185,27077
77057,54219,27367
76990,54287,27774
76899,54238,28197
76828,54153,28520
76902,54469,28425
76838,54384,28754
76787,54344,29110
77192,54793,27231
77104,54553,27470
77136,54829,27536
77060,54670,27778
76981,54592,28103
76965,54809,28372
76895,54668,28679
76848,54592,28941
76885,54821,28918
76780,54527,29455
76812,54787,29492
77194,55129,27456
77038,54886,28048
77119,55006,27737
77096,55195,27965
77021,55170,28324
76938,54972,28675
76844,54768,29190
76904,55097,29017
76853,55028,29367
76810,54956,29673
76847,55273,29581
77162,55258,27683
77161,55494,27812
77093,55509,28143
77031,55514,28461
76973,55329,28697
67969,59814,8532.5
76933,55528,29065
76886,55308,29294
76879,55615,29481
76827,55499,29821
77145,55734,27996
65379,46428,13599
65550,46367,13759
77089,55822,28310
77042,56025,28638
77005,55699,28696
76975,55898,28962
76923,55814,29250
76891,55965,29503
76842,55811,29787
76812,55995,30000
77006,56259,28918
76942,56105,29228
76900,56271,29511
76854,56117,29761
76804,56256,30056
77117,56201,28332
77151,56554,28304
77073,56413,28628
77030,56635,28925
76961,56433,29218
76915,56642,29505
76857,56464,29783
77113,56827,28588
94791,82934,54299
94675,82814,54616
77052,56960,28918
76977,56771,29224
76931,56963,29485
76859,56850,29808
71168,91522,53256
71102,91681,53013
70851,91651,53255
77115,57154,28691
77065,57380,28987
76995,57068,29212
76955,57350,29442
76890,57151,29697
76874,57381,29791
76808,57389,30058
77219,57743,28463
77155,57451,28622
77225,57508,28335
77134,57753,28820
77021,57722,29258
76927,57691,29622
70839,91806,52982
77105,58154,29072
77226,58173,28624
76963,58068,29562
76884,57887,29818
76869,58151,29923
77128,58507,29128
77189,58407,28871
77044,58385,29375
77058,58666,29437
76954,58483,29720
76852,58410,30045
77217,58709,28918
77165,58848,29168
77106,59005,29446
71359,91559,53055
76884,58714,30040
76999,58861,29721
76926,59037,30042
94680,83020,53911
77164,60073,30048
77024,59862,30280
77105,59799,29981
76805,59856,30940
76891,60203,30979
76948,60035,30657
77251,60382,30099
77104,60201,30344
76807,60593,31632
76842,60375,31298
77214,60551,30383
77168,60723,30703
77041,60370,30692
77011,60570,30991
62652,48240,11090
77130,60918,31043
77109,61159,31395
76965,60745,31322
76954,60931,31577
76836,60896,31886
81616,84777,48470
77225,61754,31811
77049,61486,31976
77172,61491,31630
76692,61125,32575
76853,61167,32158
76924,61533,32388
76765,61516,32816
77149,61816,32101
77077,61918,32428
76937,61839,32720
76983,62124,32939
77104,62144,32637
77018,62373,33149
77033,62785,33600
77042,62619,33378
76911,62763,33874
76930,63064,34166
77110,63083,33766
77116,63278,33983
77097,63445,34215
76985,63542,34559
76904,63266,34441
77244,54227,25510
77252,54281,25871
77212,54214,26278
77246,54441,26479
77257,54563,24266
77307,54614,24658
77299,54448,25288
77351,54717,25045
77321,54537,25612
77371,54777,25394
77320,54573,25888
77378,54853,25740
77290,54506,26157
77353,54805,26073
77316,54735,26356
77263,54670,26693
77219,54658,26962
77265,54904,26919
77306,54837,24174
77339,54866,24442
77355,55086,24221
77381,54952,24796
77398,55192,24532
77410,55045,25182
77433,55307,24865
77409,55023,25499
77438,55262,25463
77420,55162,25726
77397,55077,25999
77362,54971,26259
77332,55008,26569
77247,55076,27150
77358,55237,24048
77399,55374,24273
77438,55521,24577
77463,55629,24933
77452,55415,25169
77462,55549,25476
77446,55399,25660
77434,55419,25959
77395,55261,26276
77311,55235,26897
77373,55414,26591
77274,55366,27183
77220,55446,27499
77380,55474,23980
77425,55657,24245
77467,55812,24740
77480,55930,24985
77475,55737,25234
77476,55792,25493
77462,55636,25702
77418,55565,26302
77396,55735,26599
77336,55575,26939
77290,55688,27259
77441,55948,24212
77455,55862,24465
77476,56052,24705
77489,56114,25350
77476,55931,25724
60482,48954,14055
60720,48896,13406
77455,55760,25987
77466,56100,26034
77438,55898,26298
60683,48753,14245
77445,56195,26356
77414,56014,26582
77365,55968,26922
70962,91488,53480
77357,56407,27143
77307,56052,27308
77225,55823,27653
77455,56300,24238
77465,56107,24449
77478,56410,24576
77489,56269,24950
77493,56589,24955
77495,56442,25214
77495,56505,25559
77484,56210,25725
77483,56403,25887
77466,56357,26161
77170,56053,28014
77200,56424,28011
77463,56625,24289
77464,56976,24324
59274,49267,16756
59421,49203,16526
77482,56804,24629
77493,56737,25816
77478,56641,26100
77452,56508,26417
77469,56890,26385
77426,56637,26725
77437,57000,26808
77393,56798,27057
77399,57104,27171
77342,57231,27610
77443,57183,24078
77482,57139,24637
77495,56937,24965
77497,57343,24987
77503,57080,25346
77499,56718,25259
77500,56829,25548
77501,57025,25731
77492,56981,26050
77497,57276,26239
77470,57199,26599
77451,57345,26907
77458,57375,24284
57230,50662,18055
77452,57813,24263
77481,57578,24621
77486,57930,24657
77504,57751,24994
77511,57521,25334
77511,57317,25647
77517,57481,25931
77505,57222,25927
77524,57662,26212
77497,57543,26575
77476,57691,26974
77422,57468,27240
77449,57805,27305
77394,57606,27521
77349,57639,27801
77408,57862,27611
77364,57986,27928
77286,57693,28140
77285,57952,28275
77436,58233,24136
77469,58115,24439
77495,58246,24696
77515,58092,25012
77526,57894,25341
77526,57690,25631
77549,58036,25714
77517,57874,26736
77508,58008,27017
77478,58160,27411
77427,58136,27697
77415,58307,27883
77333,58219,28207
77390,58289,23795
77460,58613,24295
77473,58360,24449
77502,58569,24650
77530,58435,24996
71045,91830,52794
77545,58263,25323
77550,58369,27061
77535,58555,27413
77471,58365,27631
77484,58641,27791
77395,58534,28134
77324,58469,28393
77275,58582,28644
77429,58869,24035
77479,58979,24320
77505,58829,24560
77555,58865,24945
77532,59113,24611
77541,58977,27795
77560,58824,27532
77614,59117,27508
77458,58811,28055
77379,58776,28362
77257,58974,28935
77310,58890,28697
77450,59216,24063
77515,59342,24376
77573,59435,24674
77578,59227,24857
77498,59134,28138
77406,59096,28481
77347,59204,28778
77231,59152,29126
77485,59529,24110
77555,59660,24408
77582,59515,28105
77597,59300,27811
77568,59734,28391
77449,59533,28676
77475,59362,28428
77353,59578,29045
77136,59585,29719
77047,59192,29736
77186,59373,29415
71330,91699,52830
77627,60042,24501
77541,59890,24177
77547,60138,28905
77424,59943,29137
77492,59822,28782
77283,59772,29423
77227,59920,29723
77369,60102,29466
77598,60220,24197
77528,60361,29220
77319,60255,29770
77433,60368,29539
77428,60593,29804
77535,60601,29467
77526,60966,29937
77380,60767,30148
77326,60879,30436
77332,61104,30694
77482,61109,30254
77511,61375,30505
77442,61486,30859
77373,61823,31490
77660,62352,31346
77558,62363,31665
77500,62122,31515
77356,62085,31870
77248,62395,32569
77245,62188,32307
77497,63024,32731
77542,62877,32412
77329,62912,33019
77204,62921,33339
77490,63522,33415
77312,63254,33495
77460,63259,33137
77290,63479,33831
77535,57773,25916
77555,58032,26098
77542,57946,26438
77584,58316,26318
77553,58168,26702
77574,58619,25340
77581,58439,25675
77578,58296,25937
77610,58571,26002
77603,58554,26710
77589,58635,27057
77612,58982,25362
77618,58777,25702
77633,58704,26360
77691,59106,26434
77651,58867,26646
77636,58862,26911
77602,58855,27253
77635,59511,25025
77609,59189,25120
77665,59365,25408
77665,59143,25712
77655,58922,26022
77710,59293,26056
77657,59104,27129
55686,51419,22527
55874,51315,22404
77628,59747,24767
77700,59885,25086
77703,59697,25321
77732,59706,25548
77720,59476,25797
77766,59620,26135
77736,59392,26345
77734,59387,26647
77683,59118,26806
71099,91219,53915
71286,91237,53722
77783,59695,26816
77716,59373,26968
77687,59380,27308
77746,59621,27157
77715,59622,27452
77659,59416,27573
77677,59669,27771
77651,59792,28059
77685,60045,24820
77755,60201,25069
77774,60016,25453
77774,59808,25785
77835,60096,25867
77813,59902,26066
77824,59899,26333
77861,60111,26188
77823,59883,26591
77868,60105,26517
77778,59636,26491
77849,60034,26819
77801,59857,27044
77777,59856,27320
77745,59865,27598
77806,60081,27495
77738,60007,27847
77691,60069,28192
77614,60079,28564
77657,60503,24211
77668,60342,24428
77726,60338,24736
77806,60478,25018
77851,60471,25313
77877,60377,25689
77905,60368,26027
77922,60368,26358
77926,60377,26698
77992,60656,26849
77963,60621,27214
77913,60374,27039
77841,60093,27162
77878,60332,27363
77829,60280,27679
77925,60623,27618
77802,60383,28032
77721,60330,28387
77686,60475,28738
77737,60770,24301
77738,60596,24504
77808,60647,24809
77884,60746,25098
77927,60802,27982
77955,61090,28361
77816,60653,28378
77677,60757,29145
77603,60873,29560
77804,61083,24236
77814,60884,24535
77968,61023,25165
77896,60944,24870
77939,60795,25374
77825,60906,28718
77843,61184,29056
77742,61129,29383
77662,61132,29684
77635,61251,29940
77765,61380,29646
77925,61396,24374
77901,61149,24604
77883,61445,29279
77981,61527,28983
77787,61603,29888
77634,61469,30234
77622,61668,30545
77775,61794,30204
77901,61681,29570
77953,61982,29835
77453,61736,31153
77624,61900,30848
77766,61982,30501
77915,62297,30447
77932,62505,30696
77793,62212,30731
77945,62715,30966
77819,62611,31215
77805,62421,30986
77921,62855,31258
77907,63032,31576
77737,62667,31553
77735,62856,31833
77610,62599,31832
77574,62725,32113
77726,63038,32124
77845,63110,31881
77873,63302,32089
77698,63199,32433
77670,63384,32770
77984,60661,26164
77991,60642,26521
77998,60878,25662
78033,61096,25448
77928,60648,25578
78035,60896,25989
78096,61162,25806
77954,60637,25844
78055,60899,26311
78127,61177,26107
78068,60922,26669
78160,61223,26483
78060,60927,27015
78153,61206,26858
78031,60911,27379
78136,61206,27209
78005,60932,27689
78109,61218,27570
78044,61152,27918
78017,61470,24692
77984,61231,24909
78072,61320,25249
78103,61550,24996
