"Points:0","Points:1","Points:2"
-2.3981,8.2125,-6.0608
-2.4071,8.2323,-6.0355
-2.4295,8.243,-6.0567
-2.4279,8.2585,-6.0202
-2.4511,8.268,-6.0407
-2.4527,8.2523,-6.0772
-2.4625,8.2823,-6.0292
-2.4493,8.2842,-6.0046
-2.4729,8.313,-5.9844
-2.4586,8.3157,-5.9588
-2.48,8.3402,-5.9444
-2.4927,8.3299,-5.979
-2.4871,8.31,-6.009
-2.5098,8.3331,-5.9934
-2.5018,8.3065,-6.034
-2.5201,8.3242,-6.021
-2.5298,8.3156,-6.0474
-2.5136,8.2927,-6.0753
-2.4889,8.271,-6.0902
-2.477,8.2798,-6.0553
-2.4706,8.2621,-6.0838
-2.4641,8.2446,-6.1131
-2.4752,8.2371,-6.1481
-2.5001,8.2584,-6.1329
-2.4862,8.2299,-6.1826
-2.4623,8.2176,-6.1766
-2.4514,8.2242,-6.141
-2.4731,8.2113,-6.212
-2.4976,8.2225,-6.2186
-2.5118,8.2498,-6.1677
-2.5185,8.2386,-6.2036
-2.5371,8.2655,-6.1595
-2.5256,8.2787,-6.1179
-2.5423,8.3011,-6.0883
-2.5538,8.2867,-6.1288
-2.5562,8.3044,-6.0945
-2.5849,8.3182,-6.0903
-2.5825,8.3004,-6.1239
-2.6108,8.3124,-6.1188
-2.6219,8.3425,-6.0682
-2.5955,8.3404,-6.0558
-2.5584,8.3229,-6.0602
-2.5737,8.3533,-6.0169
-2.5554,8.3474,-6.0126
-2.5685,8.3779,-5.9707
-2.5496,8.3706,-5.9672
-2.5384,8.3412,-6.0082
-2.5483,8.3322,-6.0339
-2.528,8.3507,-5.9811
-2.5174,8.3603,-5.9537
-2.4981,8.3504,-5.9491
-2.5037,8.3715,-5.9195
-2.4867,8.3682,-5.9049
-2.4655,8.3432,-5.9194
-2.4703,8.3683,-5.8834
-2.4919,8.394,-5.8689
-2.509,8.393,-5.8902
-2.5137,8.4187,-5.8546
-2.5316,8.4167,-5.8758
-2.525,8.4455,-5.8253
-2.5546,8.4583,-5.8334
-2.5522,8.4296,-5.8745
-2.5424,8.3947,-5.9208
-2.5606,8.4011,-5.9263
-2.5743,8.4424,-5.8729
-2.5807,8.4124,-5.9239
-2.5887,8.3849,-5.9741
-2.6029,8.4238,-5.921
-2.5884,8.4334,-5.8967
-2.5949,8.4533,-5.8711
-2.5753,8.4702,-5.8323
-2.5664,8.4794,-5.8121
-2.5475,8.4888,-5.783
-2.5362,8.467,-5.8043
-2.5177,8.4753,-5.7742
-2.5073,8.4478,-5.8036
-2.4937,8.4672,-5.7598
-2.4924,8.4464,-5.7888
-2.4967,8.4201,-5.8337
-2.4793,8.4208,-5.8114
-2.4749,8.3943,-5.8473
-2.458,8.3945,-5.8238
-2.4539,8.3679,-5.8608
-2.4496,8.3427,-5.897
-2.4339,8.3408,-5.8753
-2.4376,8.3657,-5.8392
-2.4184,8.338,-5.8529
-2.4149,8.3133,-5.8898
-2.4298,8.3159,-5.9121
-2.4123,8.2922,-5.9236
-2.3984,8.2892,-5.9012
-2.3958,8.2684,-5.9354
-2.3827,8.2649,-5.9126
-2.3803,8.2448,-5.9471
-2.3717,8.2399,-5.9357
-2.3659,8.2548,-5.8902
-2.3558,8.2295,-5.9134
-2.3503,8.2373,-5.8809
-2.3576,8.2733,-5.8323
-2.346,8.2456,-5.8513
-2.3376,8.2525,-5.8112
-2.349,8.2793,-5.7966
-2.3581,8.3063,-5.7743
-2.3672,8.2996,-5.8098
-2.3722,8.2907,-5.8386
-2.3769,8.326,-5.7878
-2.3869,8.3065,-5.8445
-2.3985,8.3452,-5.8025
-2.3849,8.3521,-5.7622
-2.3673,8.3457,-5.7316
-2.3517,8.3145,-5.7423
-2.3407,8.2854,-5.7604
-2.3453,8.3228,-5.7098
-2.3329,8.2915,-5.7243
-2.3225,8.2636,-5.7373
-2.3298,8.2578,-5.7744
-2.3192,8.2298,-5.789
-2.3269,8.2238,-5.8302
-2.3348,8.2177,-5.8708
-2.3165,8.1949,-5.8496
-2.3239,8.1896,-5.8908
-2.329,8.1835,-5.9244
-2.3404,8.2109,-5.9042
-2.346,8.2045,-5.9368
-2.3613,8.2153,-5.9597
-2.3519,8.1935,-5.9806
-2.3348,8.1743,-5.9675
-2.3405,8.1644,-6.0125
-2.3581,8.1827,-6.0255
-2.3598,8.1988,-5.9924
-2.3765,8.2072,-6.0198
-2.3752,8.19,-6.0576
-2.3919,8.229,-6.0088
-2.3906,8.211,-6.0467
-2.3893,8.1936,-6.0858
-2.3736,8.173,-6.0971
-2.3567,8.1657,-6.0645
-2.355,8.1495,-6.1037
-2.3718,8.157,-6.1363
-2.3804,8.1748,-6.1114
-2.3876,8.1636,-6.1636
-2.3692,8.1426,-6.1727
-2.3603,8.1383,-6.156
-2.3487,8.119,-6.1766
-2.3519,8.1337,-6.1402
-2.332,8.1077,-6.1445
-2.328,8.0918,-6.1835
-2.3152,8.0819,-6.1532
-2.3112,8.0668,-6.1915
-2.3238,8.0771,-6.2221
-2.336,8.0978,-6.1993
-2.3539,8.1103,-6.23
-2.3665,8.1293,-6.2082
-2.3859,8.1504,-6.1998
-2.4042,8.1695,-6.1908
-2.3968,8.1811,-6.1379
-2.3236,8.0678,-6.2651
-2.3092,8.0549,-6.2344
-2.3087,8.0464,-6.2783
-2.2951,8.0321,-6.2472
-2.2838,8.018,-6.2206
-2.2975,8.0435,-6.204
-2.2863,8.03,-6.1768
-2.2736,8.0034,-6.1938
-2.2611,7.9754,-6.2103
-2.2653,7.9898,-6.1666
-2.2763,8.0165,-6.1476
-2.2658,7.9968,-6.1285
-2.2577,7.9754,-6.138
-2.2538,7.9605,-6.1826
-2.2485,7.9483,-6.1537
-2.2484,7.9509,-6.1128
-2.2569,7.9784,-6.0979
-2.2662,8.0045,-6.0906
-2.2561,7.982,-6.0577
-2.2647,8.0073,-6.0565
-2.2745,8.0347,-6.0443
-2.2786,8.0306,-6.1019
-2.2877,8.0615,-6.0534
-2.2831,8.0655,-6.0047
-2.2707,8.0398,-5.9866
-2.2633,8.0106,-6.0218
-2.2621,8.0158,-5.982
-2.2655,8.0352,-5.9477
-2.2751,8.0636,-5.9462
-2.2808,8.0688,-5.9762
-2.2853,8.0924,-5.937
-2.2916,8.0965,-5.9664
-2.3022,8.1288,-5.9386
-2.3068,8.1212,-5.983
-2.2968,8.0916,-6.0139
-2.3129,8.1153,-6.0306
-2.3237,8.1444,-5.9989
-2.3184,8.1526,-5.955
-2.3133,8.1612,-5.9116
-2.301,8.1399,-5.9041
-2.3061,8.1735,-5.8503
-2.2962,8.1511,-5.8511
-2.2896,8.1175,-5.8964
-2.2835,8.1137,-5.8663
-2.2794,8.0882,-5.9062
-2.2749,8.0915,-5.86
-2.2688,8.0552,-5.9136
-2.264,8.0536,-5.8662
-2.2595,8.0216,-5.9216
-2.256,8.0185,-5.8771
-2.2616,8.0567,-5.8253
-2.2708,8.0953,-5.8133
-2.2672,8.0961,-5.7753
-2.2774,8.1373,-5.7626
-2.2786,8.1179,-5.82
-2.2856,8.1604,-5.767
-2.2837,8.1813,-5.7087
-2.2727,8.136,-5.7271
-2.2757,8.1586,-5.7
-2.2801,8.1838,-5.6784
-2.2885,8.2066,-5.687
-2.2847,8.2095,-5.6569
-2.2934,8.2317,-5.6659
-2.2952,8.2533,-5.6349
-2.3053,8.265,-5.6634
-2.3016,8.2805,-5.6181
-2.3166,8.3029,-5.645
-2.315,8.2819,-5.6754
-2.3132,8.2609,-5.7057
-2.3036,8.2444,-5.694
-2.3019,8.2236,-5.7253
-2.3103,8.2268,-5.7578
-2.3022,8.2042,-5.7661
-2.2935,8.1922,-5.7458
-2.2924,8.2031,-5.7172
-2.2937,8.1731,-5.7877
-2.3024,8.185,-5.8074
-2.2875,8.14,-5.8267
-2.3253,8.2978,-5.6868
-2.3282,8.3236,-5.6532
-2.3233,8.3356,-5.6158
-2.3084,8.3082,-5.6013
-2.3142,8.3471,-5.5615
-2.3031,8.3144,-5.5663
-2.2966,8.275,-5.6025
-2.2918,8.2798,-5.567
-2.286,8.2404,-5.6041
-2.2849,8.255,-5.5685
-2.2833,8.2677,-5.5331
-2.2876,8.2988,-5.5053
-2.2822,8.2816,-5.4978
-2.2761,8.2556,-5.495
-2.2714,8.2167,-5.5292
-2.2785,8.2297,-5.5703
-2.2739,8.2004,-5.5915
-2.2664,8.1699,-5.5792
-2.2698,8.1652,-5.6301
-2.2768,8.1863,-5.6478
-2.2813,8.2134,-5.6257
-2.2726,8.1604,-5.6694
-2.2659,8.138,-5.6517
-2.2687,8.1349,-5.6911
-2.2619,8.1029,-5.6922
-2.2641,8.0972,-5.7373
-2.2595,8.0602,-5.7843
-2.2576,8.0645,-5.7401
-2.2547,8.0396,-5.7683
-2.2517,8.015,-5.7963
-2.2543,8.0206,-5.8364
-2.2472,7.9753,-5.85
-2.246,7.9681,-5.8098
-2.2485,7.9931,-5.7799
-2.2478,7.9879,-5.7428
-2.2458,7.962,-5.772
-2.2434,7.9276,-5.8047
-2.2429,7.9353,-5.8437
-2.2402,7.9015,-5.8736
-2.241,7.8937,-5.8476
-2.2374,7.8719,-5.9168
-2.2395,7.9063,-5.9103
-2.2378,7.8919,-5.9318
-2.2346,7.8639,-5.974
-2.2356,7.8847,-5.9869
-2.2393,7.9114,-5.9463
-2.2395,7.9166,-5.9795
-2.2439,7.9473,-5.9156
-2.245,7.9517,-5.9499
-2.2402,7.922,-6.0125
-2.2468,7.9564,-5.9947
-2.2414,7.9279,-6.0503
-2.2367,7.904,-6.065
-2.2354,7.8905,-6.0202
-2.2315,7.8725,-6.0742
-2.2318,7.8585,-6.0285
-2.2266,7.8287,-6.0847
-2.2289,7.8219,-6.0447
-2.2247,7.7973,-6.0936
-2.2208,7.8002,-6.1422
-2.2255,7.8444,-6.1298
-2.2178,7.8066,-6.1855
-2.2165,7.7786,-6.1799
-2.2127,7.7856,-6.2243
-2.2207,7.8289,-6.178
-2.2239,7.8494,-6.1736
-2.2308,7.885,-6.1717
-2.2289,7.8843,-6.2276
-2.24,7.9208,-6.17
-2.2382,7.9159,-6.2274
-2.2443,7.9339,-6.1992
-2.2494,7.9467,-6.2276
-2.2358,7.9045,-6.1454
-2.2417,7.9271,-6.1288
-2.2432,7.9342,-6.0876
-2.2495,7.9585,-6.0722
-2.2492,7.9623,-6.0315
-2.2553,7.9863,-6.018
-2.2546,7.9911,-5.9775
-2.2516,7.9867,-5.9338
-2.2376,7.9105,-6.103
-2.2325,7.8869,-6.1188
-2.206,7.7724,-6.281
-2.2118,7.7568,-6.2195
-2.205,7.7385,-6.2754
-2.1974,7.732,-6.3346
-2.1991,7.7661,-6.3392
-2.1865,7.7328,-6.4174
-2.1901,7.7178,-6.3853
-2.19,7.7012,-6.3843
-2.182,7.7039,-6.4385
-2.1868,7.6687,-6.4096
-2.1724,7.6645,-6.4986
-2.1698,7.6834,-6.514
-2.1762,7.7097,-6.4791
-2.1816,7.7381,-6.4571
-2.1918,7.7613,-6.3972
-2.18,7.7553,-6.4855
-2.1909,7.7943,-6.4534
-2.1707,7.7159,-6.519
-2.1635,7.6902,-6.5549
-2.1565,7.6643,-6.5921
-2.1501,7.6757,-6.631
-2.1436,7.6546,-6.6646
-2.1567,7.6404,-6.5927
-2.1469,7.6269,-6.6486
-2.1484,7.6024,-6.6493
-2.136,7.6095,-6.7113
-2.138,7.5848,-6.7114
-2.1252,7.5935,-6.7722
-2.1185,7.6162,-6.8007
-2.1076,7.5873,-6.8637
-2.1041,7.6102,-6.8762
-2.0954,7.6081,-6.9212
-2.0901,7.5828,-6.9539
-2.0888,7.6225,-6.9556
-2.0828,7.5972,-6.9878
-2.0847,7.5541,-6.9941
-2.098,7.5685,-6.9197
-2.0935,7.5397,-6.96
-2.0808,7.5257,-7.0349
-2.1028,7.5072,-6.944
-2.0928,7.4982,-7.0029
-2.1041,7.4792,-6.9716
-2.1186,7.4793,-6.9028
-2.1179,7.5053,-6.8739
-2.1188,7.5295,-6.8454
-2.1042,7.5307,-6.9146
-2.1065,7.5545,-6.8856
-2.1213,7.5618,-6.8079
-2.1313,7.551,-6.7666
-2.133,7.5043,-6.8039
-2.1418,7.5406,-6.725
-2.154,7.5016,-6.7096
-2.1491,7.4794,-6.7613
-2.1345,7.4774,-6.8313
-2.1371,7.4507,-6.8593
-2.122,7.4506,-6.9291
-2.1324,7.4241,-6.9271
-2.1472,7.4252,-6.8577
-2.163,7.4262,-6.7856
-2.1523,7.4518,-6.7886
-2.1677,7.4541,-6.7162
-2.18,7.4179,-6.7271
-2.1729,7.4034,-6.7866
-2.1589,7.3995,-6.8562
-2.1843,7.3803,-6.7878
-2.18,7.3638,-6.8453
-2.1472,7.3914,-6.9262
-2.12,7.418,-6.997
-2.1068,7.4512,-7
-2.0969,7.4296,-7.0863
-2.0875,7.4539,-7.0905
-2.0943,7.4703,-7.0314
-2.0829,7.4895,-7.0624
-2.0697,7.4528,-7.1843
-2.0828,7.4266,-7.1645
-2.08,7.4002,-7.2383
-2.0976,7.3989,-7.1478
-2.1077,7.4054,-7.0822
-2.1143,7.3717,-7.1311
-2.093,7.3776,-7.2261
-2.1072,7.3555,-7.2139
-2.0819,7.3822,-7.2753
-2.0687,7.3892,-7.3324
-2.0846,7.3645,-7.3123
-2.0789,7.3624,-7.3531
-2.06,7.3796,-7.4157
-2.0748,7.3578,-7.3948
-2.0638,7.3569,-7.4695
-2.0478,7.3814,-7.4906
-2.0544,7.3576,-7.5317
-2.0365,7.3833,-7.5638
-2.0211,7.4129,-7.5798
-2.0248,7.3863,-7.6401
-2.0093,7.4179,-7.6526
-2.0069,7.4424,-7.6023
-1.9956,7.451,-7.6658
-1.9947,7.471,-7.627
-1.9838,7.4801,-7.6909
-1.984,7.5008,-7.6524
-1.974,7.497,-7.7352
-1.9747,7.5183,-7.6975
-1.966,7.5357,-7.7419
-1.9557,7.5712,-7.7916
-1.956,7.5433,-7.8107
-1.9487,7.5704,-7.8445
-1.9474,7.6076,-7.8423
-1.9564,7.6471,-7.7863
-1.9454,7.6593,-7.8712
-1.9537,7.6725,-7.8228
-1.9565,7.7045,-7.8365
-1.9418,7.6965,-7.9268
-1.9346,7.6715,-7.9543
-1.9347,7.7009,-7.9781
-1.9285,7.6859,-8.0053
-1.9274,7.6549,-7.9939
-1.921,7.6692,-8.0436
-1.9209,7.6386,-8.0326
-1.9116,7.6718,-8.1065
-1.9151,7.6228,-8.0706
-1.9179,7.5976,-8.0558
-1.9098,7.6072,-8.1086
-1.9037,7.6455,-8.1478
-1.8971,7.6194,-8.1895
-1.8948,7.6493,-8.2043
-1.8841,7.6318,-8.2686
-1.8898,7.6008,-8.2402
-1.8791,7.6114,-8.3025
-1.8732,7.6334,-8.3333
-1.8748,7.5913,-8.3366
-1.8862,7.5802,-8.274
-1.8811,7.5664,-8.3153
-1.8716,7.5661,-8.3735
-1.8632,7.59,-8.4056
-1.8624,7.6237,-8.3968
-1.8502,7.6227,-8.4654
-1.8512,7.6563,-8.457
-1.8678,7.656,-8.365
-1.8561,7.6793,-8.4345
-1.8411,7.681,-8.5152
-1.8357,7.6468,-8.5401
-1.827,7.6665,-8.5853
-1.8198,7.638,-8.6238
-1.8355,7.6133,-8.5486
-1.8217,7.6025,-8.6274
-1.807,7.6293,-8.6916
-1.8093,7.5938,-8.6971
-1.8257,7.5673,-8.6315
-1.8089,7.569,-8.7193
-1.8284,7.5377,-8.6493
-1.8409,7.5455,-8.5707
-1.8386,7.5779,-8.5524
-1.853,7.5566,-8.4909
-1.8513,7.5891,-8.4743
-1.86,7.5653,-8.4425
-1.8695,7.5415,-8.4105
-1.8632,7.5324,-8.4593
-1.8721,7.518,-8.4255
-1.8819,7.5176,-8.3664
-1.8792,7.5412,-8.3524
-1.8941,7.5047,-8.3093
-1.9007,7.4792,-8.3133
-1.888,7.4919,-8.3704
-1.8952,7.4668,-8.3746
-1.8758,7.4946,-8.4409
-1.8873,7.4627,-8.4337
-1.9019,7.4407,-8.3937
-1.9189,7.4282,-8.3151
-1.9115,7.4601,-8.2828
-1.925,7.4313,-8.2638
-1.9444,7.391,-8.2561
-1.931,7.4011,-8.3162
-1.9146,7.4212,-8.364
-1.9102,7.4144,-8.4138
-1.8943,7.4365,-8.4541
-1.8949,7.4147,-8.5121
-1.9207,7.3797,-8.4623
-1.9269,7.386,-8.3972
-1.9453,7.3579,-8.3806
-1.9396,7.3521,-8.4453
-1.9558,7.3364,-8.404
-1.971,7.3305,-8.322
-1.9573,7.3521,-8.3197
-1.9694,7.3469,-8.2536
-1.9826,7.3256,-8.2593
-1.9905,7.3225,-8.2149
-1.9806,7.3421,-8.1915
-1.9692,7.3652,-8.1729
-1.9565,7.3686,-8.2548
-1.9472,7.3999,-8.2037
-1.9591,7.387,-8.1623
-1.9795,7.3611,-8.1108
-1.9911,7.3377,-8.1304
-1.9949,7.3472,-8.0517
-2.0084,7.3226,-8.0692
-2.0157,7.3271,-7.9839
-2.0345,7.2981,-7.9972
-2.0335,7.3111,-7.9253
-2.0489,7.2853,-7.9583
-2.0475,7.2982,-7.8861
-2.0328,7.3247,-7.8537
-2.0518,7.3029,-7.8216
-2.0389,7.3306,-7.7724
-2.0272,7.3403,-7.8188
-2.0128,7.3523,-7.8789
-2.008,7.3687,-7.8443
-1.9942,7.3812,-7.9046
-1.9909,7.4056,-7.8388
-2.002,7.3976,-7.7778
-1.987,7.4321,-7.7843
-1.9793,7.4287,-7.8565
-1.9795,7.4112,-7.9117
-1.9737,7.4315,-7.8931
-1.9588,7.4468,-7.9682
-1.968,7.4171,-7.9845
-1.9487,7.4419,-8.0607
-1.9435,7.4669,-8.0358
-1.9389,7.4513,-8.1097
-1.9491,7.4253,-8.1062
-1.9582,7.4128,-8.0761
-1.9499,7.4092,-8.1518
-1.9388,7.4347,-8.1554
-1.9309,7.4347,-8.2134
-1.9288,7.4611,-8.1592
-1.9281,7.4885,-8.1051
-1.9182,7.4872,-8.1787
-1.9177,7.4633,-8.2327
-1.9062,7.4921,-8.2519
-1.9085,7.5143,-8.1988
-1.9184,7.5012,-8.1514
-1.9135,7.531,-8.1406
-1.9021,7.5417,-8.2051
-1.8985,7.5277,-8.2467
-1.8927,7.5552,-8.2524
-1.8972,7.5695,-8.2116
-1.9081,7.5587,-8.1474
-1.9031,7.588,-8.1604
-1.8965,7.5944,-8.2004
-1.9137,7.5773,-8.0954
-1.9189,7.5481,-8.0826
-1.9227,7.5179,-8.0938
-1.9288,7.5198,-8.0461
-1.9294,7.5546,-8.0006
-1.9347,7.5224,-7.9988
-1.9399,7.5276,-7.9524
-1.9356,7.5621,-7.9482
-1.926,7.5882,-8.0029
-1.922,7.5678,-8.043
-1.934,7.5788,-7.9494
-1.9307,7.6037,-7.9637
-1.9285,7.6289,-7.9786
-1.936,7.6194,-7.9244
-1.9418,7.5697,-7.8967
-1.945,7.5329,-7.9061
-1.9494,7.5421,-7.8624
-1.9579,7.5161,-7.8299
-1.9508,7.4975,-7.9158
-1.9452,7.495,-7.9632
-1.9541,7.4719,-7.9419
-1.9589,7.488,-7.8699
-1.9686,7.4524,-7.8746
-1.9488,7.4693,-7.9893
-1.9673,7.4785,-7.8231
-1.9767,7.455,-7.8036
-1.9759,7.4691,-7.7763
-1.9658,7.5065,-7.7828
-1.9846,7.4598,-7.7292
-1.9979,7.4249,-7.7191
-1.9396,7.4927,-8.0109
-1.9339,7.4905,-8.058
-1.8886,7.5411,-8.2938
-1.9692,7.385,-8.0916
-1.9704,7.3995,-8.0264
-1.9826,7.3867,-7.9775
-1.984,7.371,-8.031
-1.9987,7.3576,-7.9709
-1.9808,7.399,-7.9445
-2.0136,7.3896,-7.7144
-2.0176,7.3727,-7.7492
-2.0287,7.3627,-7.7028
-2.0402,7.3595,-7.6281
-2.0451,7.3368,-7.6915
-2.0334,7.3466,-7.7378
-2.0575,7.3087,-7.7405
-2.0622,7.3142,-7.6738
-2.0535,7.3357,-7.6324
-2.0707,7.3132,-7.6146
-2.0622,7.3348,-7.5725
-2.0824,7.3126,-7.5321
-2.0714,7.3339,-7.5112
-2.0928,7.3111,-7.4685
-2.1056,7.2898,-7.4887
-2.0923,7.2911,-7.5744
-2.1125,7.2725,-7.5371
-2.0984,7.2728,-7.6384
-2.0802,7.2925,-7.6564
-2.0936,7.2718,-7.6814
-2.0758,7.2871,-7.7238
-2.0896,7.2665,-7.7486
-2.0717,7.282,-7.7897
-2.0595,7.29,-7.8379
-2.0813,7.2614,-7.8552
-2.0638,7.2729,-7.9189
-2.0867,7.2477,-7.9166
-2.0721,7.2565,-7.9715
-2.0964,7.232,-7.9699
-2.1114,7.2238,-7.9144
-2.1139,7.215,-7.98
-2.1322,7.2059,-7.9125
-2.1429,7.202,-7.8603
-2.1231,7.2193,-7.8563
-2.1299,7.22,-7.7925
-2.1524,7.2,-7.7991
-2.177,7.1809,-7.8036
-2.1662,7.1843,-7.8571
-2.1903,7.1678,-7.8549
-2.1986,7.1665,-7.7996
-2.2055,7.166,-7.7467
-2.1835,7.1816,-7.7415
-2.1999,7.1745,-7.6906
-2.2153,7.1666,-7.6605
-2.2365,7.1515,-7.686
-2.2285,7.1523,-7.7412
-2.254,7.1377,-7.7479
-2.2577,7.1397,-7.6859
-2.2619,7.1416,-7.6234
-2.2407,7.1558,-7.5978
-2.2609,7.1481,-7.5446
-2.2344,7.1656,-7.5301
-2.2143,7.1742,-7.5825
-2.2123,7.1813,-7.5262
-2.2328,7.1722,-7.4731
-2.2558,7.157,-7.4754
-2.2543,7.1633,-7.4192
-2.2318,7.179,-7.4162
-2.2111,7.1884,-7.4689
-2.2209,7.191,-7.3836
-2.251,7.173,-7.349
-2.2524,7.1682,-7.3843
-2.2733,7.1578,-7.3524
-2.277,7.149,-7.4222
-2.2946,7.1436,-7.3691
-2.2987,7.1356,-7.4391
-2.3162,7.1308,-7.3853
-2.3127,7.1383,-7.3158
-2.3345,7.1258,-7.3325
-2.3387,7.128,-7.2785
-2.323,7.1386,-7.2503
-2.2916,7.152,-7.2992
-2.2707,7.1672,-7.2823
-2.2834,7.1655,-7.2236
-2.3097,7.1506,-7.2071
-2.2969,7.164,-7.1629
-2.3327,7.1444,-7.139
-2.3233,7.1549,-7.099
-2.3626,7.1314,-7.1066
-2.3495,7.1468,-7.0365
-2.3838,7.1261,-7.0525
-2.3913,7.1159,-7.1237
-2.3631,7.1247,-7.1747
-2.3425,7.1348,-7.1787
-2.3533,7.1263,-7.2112
-2.3642,7.1187,-7.2426
-2.3922,7.1103,-7.1913
-2.4053,7.1024,-7.2354
-2.3805,7.1085,-7.2917
-2.4006,7.1006,-7.2989
-2.3888,7.1034,-7.3268
-2.356,7.115,-7.3487
-2.3599,7.1168,-7.2953
-2.3874,7.1014,-7.3758
-2.3548,7.1127,-7.3944
-2.3207,7.1236,-7.4559
-2.3539,7.1104,-7.4399
-2.3315,7.1166,-7.4927
-2.3039,7.128,-7.5086
-2.2816,7.1407,-7.4912
-2.2871,7.1327,-7.5623
-2.3145,7.1208,-7.5461
-2.3086,7.119,-7.6244
-2.2831,7.1307,-7.6237
-2.2793,7.1288,-7.6858
-2.3031,7.1185,-7.6782
-2.3315,7.107,-7.6875
-2.3433,7.1048,-7.6364
-2.3255,7.1144,-7.5771
-2.364,7.1014,-7.5502
-2.3853,7.094,-7.5703
-2.3797,7.0931,-7.6489
-2.407,7.0878,-7.5906
-2.4232,7.085,-7.5539
-2.4185,7.0875,-7.4998
-2.4487,7.081,-7.5047
-2.4543,7.0811,-7.4474
-2.435,7.0853,-7.4395
-2.4113,7.0916,-7.4322
-2.4237,7.0897,-7.3874
-2.4519,7.0832,-7.3797
-2.4362,7.088,-7.3434
-2.4546,7.0842,-7.3185
-2.4868,7.0775,-7.3302
-2.4888,7.0763,-7.3973
-2.4836,7.0763,-7.452
-2.5261,7.0723,-7.415
-2.5045,7.0739,-7.4665
-2.4785,7.0764,-7.5096
-2.5022,7.0738,-7.5291
-2.4832,7.0754,-7.554
-2.4537,7.0792,-7.5595
-2.4586,7.0779,-7.6047
-2.4285,7.0827,-7.6104
-2.4339,7.0808,-7.6646
-2.4145,7.0842,-7.6741
-2.4396,7.0793,-7.7202
-2.4001,7.0859,-7.7406
-2.3704,7.094,-7.7037
-2.3608,7.0951,-7.7611
-2.3459,7.1007,-7.7241
-2.3158,7.1088,-7.7854
-2.3336,7.1008,-7.8418
-2.301,7.111,-7.8745
-2.2721,7.1256,-7.8096
-2.2973,7.1181,-7.7358
-2.2459,7.1387,-7.8026
-2.2376,7.1398,-7.8588
-2.2535,7.1294,-7.9103
-2.2285,7.1419,-7.9087
-2.2312,7.1378,-7.9607
-2.2092,7.1472,-8.0047
-2.2043,7.1556,-7.9072
-2.1856,7.1613,-7.9962
-2.1827,7.166,-7.9518
-2.2125,7.1543,-7.8509
-2.2205,7.1532,-7.7958
-2.1553,7.1879,-7.9106
-2.161,7.1772,-7.997
-2.1358,7.1971,-7.9787
-2.1403,7.1869,-8.0648
-2.1164,7.2068,-8.0464
-2.0981,7.2236,-8.036
-2.0956,7.2171,-8.1257
-2.0789,7.2341,-8.1065
-2.0811,7.2407,-8.026
-2.0539,7.2625,-8.0831
-2.0575,7.2657,-8.0266
-2.0404,7.2817,-8.0567
-2.0235,7.2985,-8.0874
-2.0364,7.2785,-8.1133
-2.0117,7.2997,-8.1776
-2.001,7.3184,-8.1539
-1.9968,7.3049,-8.2652
-2.0163,7.2836,-8.2449
-2.0088,7.2862,-8.2882
-1.9822,7.3105,-8.3457
-1.9943,7.2913,-8.3696
-1.9674,7.3155,-8.4279
-1.9506,7.3308,-8.4692
-1.9566,7.316,-8.5045
-1.9867,7.2908,-8.4311
-1.9757,7.2918,-8.5088
-1.9449,7.317,-8.5828
-1.939,7.3317,-8.5469
-1.9197,7.352,-8.5823
-1.9291,7.3259,-8.6465
-1.9501,7.3024,-8.6323
-1.9669,7.2922,-8.5725
-1.9731,7.2786,-8.6221
-1.9899,7.269,-8.5625
-1.9988,7.2681,-8.4978
-2.0146,7.251,-8.5112
-2.0131,7.2464,-8.5676
-1.9786,7.2674,-8.667
-2.0018,7.2478,-8.6522
-1.9626,7.2746,-8.7373
-1.9862,7.2546,-8.7218
-2.0082,7.2384,-8.6972
-2.0281,7.2259,-8.6597
-2.0368,7.226,-8.5727
-2.0625,7.2072,-8.5676
-2.073,7.2049,-8.4906
-2.0377,7.2301,-8.5173
-2.062,7.2183,-8.4243
-2.0958,7.1935,-8.421
-2.0829,7.2076,-8.3551
-2.0516,7.2332,-8.359
-2.0804,7.2141,-8.301
-2.0644,7.2301,-8.2756
-2.0783,7.2207,-8.2469
-2.1095,7.1962,-8.2429
-2.114,7.1891,-8.297
-2.1407,7.1726,-8.2803
-2.1368,7.1814,-8.1771
-2.1134,7.2008,-8.1454
-2.1393,7.1839,-8.1152
-2.1666,7.1677,-8.0843
-2.1646,7.1652,-8.1478
-2.1913,7.1516,-8.1117
-2.1995,7.1502,-8.0492
-2.2258,7.1354,-8.0759
-2.2171,7.1371,-8.1395
-2.1892,7.1498,-8.1753
-2.1993,7.1414,-8.2594
-2.224,7.1319,-8.2007
-2.2455,7.1219,-8.2534
-2.2187,7.1311,-8.3244
-2.189,7.1438,-8.3419
-2.1961,7.1394,-8.394
-2.1646,7.1531,-8.4291
-2.1609,7.1573,-8.3588
-2.1222,7.1748,-8.4567
-2.1204,7.1786,-8.4035
-2.097,7.1896,-8.4738
-2.1183,7.1828,-8.3511
-2.1389,7.1698,-8.3548
-2.169,7.1565,-8.27
-2.1623,7.1632,-8.2102
-2.1058,7.1822,-8.51
-2.1241,7.1713,-8.5164
-2.0893,7.1898,-8.5627
-2.1258,7.1685,-8.5752
-2.096,7.1836,-8.6097
-2.0727,7.1976,-8.615
